strategy,machine_type,elec_cost,day,n_machines,BTC,USD,price,global_hash_rate,global_mining_rev_btc,machine_hash_rate,machine_wattage,user_hash_rate,revenue_btc,expense_usd,total_position_usd
Long BTC,Antminer S19,0.03,28,166.0,2.7260661757870888,0.0,58717.58167199439,163172986.2,1044.04969063052,95.0,3.25,15770.0,0.10091251319007778,388.43999999999994,160752.28965865704
Long BTC,Antminer S19,0.03,29,166.0,2.819748774267717,0.0,61411.94869309883,166261000.92,1044.0510875844116,95.0,3.25,15770.0,0.09903930395207221,388.43999999999994,173930.52600138859
Long BTC,Antminer S19,0.03,30,166.0,2.9111666744033506,0.0,59475.21668732749,166527164.16,1044.050293949607,95.0,3.25,15770.0,0.09888082260216802,388.43999999999994,174001.5312883178
Long BTC,Antminer S19,0.03,31,166.0,3.002019222670008,0.0,57044.56814184506,166740373.24,1044.0471526368297,95.0,3.25,15770.0,0.09875454843055952,388.43999999999994,172126.59203044206
Long BTC,Antminer S19,0.03,32,166.0,3.092358105379594,0.0,55413.171344902294,167021561.04,1044.054143277207,95.0,3.25,15770.0,0.0985892220758375,388.43999999999994,172269.71201203976
Long BTC,Antminer S19,0.03,33,166.0,3.182410086780422,0.0,55776.74782154939,167267042.48,1044.0497157297596,95.0,3.25,15770.0,0.09844431624497023,388.43999999999994,178603.3703175325
Long BTC,Antminer S19,0.03,34,166.0,3.272283033999802,0.0,56307.570467548205,167570504.76,1044.0536083515615,95.0,3.25,15770.0,0.09826939209009256,388.43999999999994,185456.11592462184
Long BTC,Antminer S19,0.03,35,166.0,3.3619349689731512,0.0,55097.674186348915,167858790.16,1044.0515605788678,95.0,3.25,15770.0,0.09810294705472365,388.43999999999994,186378.35955172303
Long BTC,Antminer S19,0.03,36,166.0,3.4513493585006136,0.0,56669.70409919737,168077821.52,1044.0531584063629,95.0,3.25,15770.0,0.0979742610772767,388.43999999999994,196940.31441221572
Long BTC,Antminer S19,0.03,37,166.0,3.5403689010463975,0.0,56097.02104965687,169350895.12,1044.054446021683,95.0,3.25,15770.0,0.09723623526868216,388.43999999999994,200118.15533070904
Long BTC,Antminer S19,0.03,38,166.0,3.6280721221873704,0.0,56488.980210892565,169657572.92,1044.05610809077,95.0,3.25,15770.0,0.09706027614529061,388.43999999999994,206974.30114550624
Long BTC,Antminer S19,0.03,39,166.0,3.7154852226321826,0.0,56890.05190773763,169888735.92,1044.0514326120574,95.0,3.25,15770.0,0.09692707954552775,388.43999999999994,213582.28797321103
Long BTC,Antminer S19,0.03,40,166.0,3.802461419072928,0.0,56895.23524073229,170168055.4,1044.0523169007213,95.0,3.25,15770.0,0.09676714975808814,388.43999999999994,218847.55021233406
Long BTC,Antminer S19,0.03,41,166.0,3.8896581277985347,0.0,57616.52744343483,170358148.2,1044.0504226682328,95.0,3.25,15770.0,0.09665942421102852,388.43999999999994,226744.1701721828
Long BTC,Antminer S19,0.03,42,166.0,3.9761854779271983,0.0,56302.85750804428,170589459.08,1044.0548569217792,95.0,3.25,15770.0,0.09652984076419234,388.43999999999994,226717.99604875603
Long BTC,Antminer S19,0.03,43,166.0,4.062336676245581,0.0,55897.96840034671,174787564.76,1044.053664853214,95.0,3.25,15770.0,0.09421346087853232,388.43999999999994,230180.59342052694
Long BTC,Antminer S19,0.03,44,166.0,4.1460078127453315,0.0,54833.63592361951,175642004.64,1044.0564193110274,95.0,3.25,15770.0,0.09375686171205513,388.43999999999994,230561.2836541376
Long BTC,Antminer S19,0.03,45,166.0,4.228854890780159,0.0,51996.47534481508,176294845.32,1044.051817282184,95.0,3.25,15770.0,0.09341022619617594,388.43999999999994,223093.54847711767
Long BTC,Antminer S19,0.03,46,166.0,4.3110056148460485,0.0,52181.083338155084,176916483.8,1044.049325690733,95.0,3.25,15770.0,0.09308609199198256,388.43999999999994,228536.96223801476
Long BTC,Antminer S19,0.03,47,166.0,4.39284560494186,0.0,52897.99381610656,177281338.12,1044.0549286055157,95.0,3.25,15770.0,0.09289374006078166,388.43999999999994,236317.80075743553
Long BTC,Antminer S19,0.03,48,166.0,4.4741597046214485,0.0,52617.216136458235,177603043.28,1044.0517512060424,95.0,3.25,15770.0,0.09272646773089993,388.43999999999994,239606.4679650152
Long BTC,Antminer S19,0.03,49,166.0,4.555193249682755,0.0,50572.496505628,181018216.08,1044.0536448863572,95.0,3.25,15770.0,0.09097857959391119,388.43999999999994,234410.1578403537
Long BTC,Antminer S19,0.03,50,166.0,4.633894554352696,0.0,49498.71108592386,181561428.2,1044.0501176862913,95.0,3.25,15770.0,0.09070765943061876,388.43999999999994,233792.97227535726
Long BTC,Antminer S19,0.03,51,166.0,4.712473951242226,0.0,51572.61908410715,182006782.72,1044.0534440832519,95.0,3.25,15770.0,0.09048609931476155,388.43999999999994,247912.39282399832
Long BTC,Antminer S19,0.03,52,166.0,4.790667584903503,0.0,50933.03371270077,182591222.76,1044.0508409189526,95.0,3.25,15770.0,0.09020319289428677,388.43999999999994,249103.7360158829
Long BTC,Antminer S19,0.03,53,166.0,4.868773544247145,0.0,51842.14092993925,182750756.2,1044.047320692246,95.0,3.25,15770.0,0.09012190709017037,388.43999999999994,257783.93967174552
Long BTC,Antminer S19,0.03,54,166.0,4.947382679186013,0.0,53075.600895988486,183065515.92,1044.050814190729,95.0,3.25,15770.0,0.08996926878592153,388.43999999999994,268269.55115439487
Long BTC,Antminer S19,0.03,55,166.0,5.025733685608682,0.0,53513.64881147833,183248247.48,1044.052215815609,95.0,3.25,15770.0,0.0898797751816733,388.43999999999994,274910.020223546
Long BTC,Antminer S19,0.03,56,166.0,5.104076903469188,0.0,53891.17018842205,183168372.68,1044.059000619663,95.0,3.25,15770.0,0.08990956913669823,388.43999999999994,281269.8582362813
Long BTC,Antminer S19,0.03,57,166.0,5.1823795021815195,0.0,52193.622663186936,184978923.28,1044.0510888255515,95.0,3.25,15770.0,0.08902672051739699,388.43999999999994,276690.69345211715
Long BTC,Antminer S19,0.03,58,166.0,5.259650593176541,0.0,52652.24687298643,185850066.12,1044.0513147519907,95.0,3.25,15770.0,0.08861083430418468,388.43999999999994,283561.46249449346
Long BTC,Antminer S19,0.03,59,166.0,5.336136230503686,0.0,49572.34397515624,185724944.16,1044.054826582538,95.0,3.25,15770.0,0.08870072779258253,388.43999999999994,270929.3253044605
Long BTC,Antminer S19,0.03,60,166.0,5.412188270972548,0.0,48408.65434730605,186158927.72,1044.048878361438,95.0,3.25,15770.0,0.08851044892766227,388.43999999999994,268517.6270258428
Long BTC,Antminer S19,0.03,61,166.0,5.48765025480077,0.0,48678.489781084536,186226803.8,1044.0487323534073,95.0,3.25,15770.0,0.0884835022111636,388.43999999999994,274283.7084181529
Long BTC,Antminer S19,0.03,62,166.0,5.562600127617145,0.0,46915.2675382452,186061369.0,1044.0509151151593,95.0,3.25,15770.0,0.08856870865359255,388.43999999999994,267970.86411783355
Long BTC,Antminer S19,0.03,63,166.0,5.6367813646781135,0.0,45708.30067398467,186157021.28,1044.0559381612738,95.0,3.25,15770.0,0.08853064417384193,388.43999999999994,264842.4564048369
Long BTC,Antminer S19,0.03,64,166.0,5.711041580629418,0.0,47179.216361163126,186540108.64,1044.051503538183,95.0,3.25,15770.0,0.08841153813245509,388.43999999999994,277329.67266021954
Long BTC,Antminer S19,0.03,65,166.0,5.784939371905037,0.0,46917.53118633312,186649111.8,1044.0495599491412,95.0,3.25,15770.0,0.08836460237516024,388.43999999999994,279464.7521158816
Long BTC,Antminer S19,0.03,66,166.0,5.858194317902371,0.0,46390.95598583087,187051174.52,1044.052506739287,95.0,3.25,15770.0,0.08821701162447267,388.43999999999994,280191.88052090467
Long BTC,Antminer S19,0.03,67,166.0,5.930954349314373,0.0,46990.1621519272,186020345.16,1044.049858360394,95.0,3.25,15770.0,0.08892554409896142,388.43999999999994,287894.46980678523
Long BTC,Antminer S19,0.03,68,166.0,6.003908721747977,0.0,48535.198900712014,185912735.92,1044.0525107866579,95.0,3.25,15770.0,0.08906268443912431,388.43999999999994,301355.1251203256
Long BTC,Antminer S19,0.03,69,166.0,6.07713076622386,0.0,47553.93471497866,185486827.52,1044.0551033702811,95.0,3.25,15770.0,0.08932836218889394,388.43999999999994,298848.84988839703
Long BTC,Antminer S19,0.03,70,166.0,6.149452887284147,0.0,47355.77317307611,184994254.32,1044.0500450344691,95.0,3.25,15770.0,0.08976603220694832,388.43999999999994,301469.1839253516
Long BTC,Antminer S19,0.03,71,166.0,6.221875603499504,0.0,47007.79385581669,184976665.24,1044.0539269356238,95.0,3.25,15770.0,0.09004105792697815,388.43999999999994,303065.0126932459
Long BTC,Antminer S19,0.03,72,166.0,6.293538299310878,0.0,46241.30969229304,184851370.0,1044.0587638114498,95.0,3.25,15770.0,0.09062961749104806,388.43999999999994,301821.9327624578
Long BTC,Antminer S19,0.03,73,166.0,6.365353893125947,0.0,44883.94372301869,185707812.0,1044.0507319221124,95.0,3.25,15770.0,0.09033002254876504,388.43999999999994,296218.57911823125
Long BTC,Antminer S19,0.03,74,166.0,6.4374780596804,0.0,44981.71319234558,185923737.04,1044.0511194837122,95.0,3.25,15770.0,0.09047603411105913,388.43999999999994,300131.695918077
Long BTC,Antminer S19,0.03,75,166.0,6.508120200989656,0.0,43183.69659152621,185130264.2,1044.0551544971922,95.0,3.25,15770.0,0.09165084915663113,388.43999999999994,291155.3991924068
Long BTC,Antminer S19,0.03,76,166.0,6.58014563168373,0.0,42780.55943391703,184971817.28,1044.0496037315224,95.0,3.25,15770.0,0.09210870701988064,388.43999999999994,291339.01064364327
Long BTC,Antminer S19,0.03,77,166.0,6.652940289219417,0.0,44024.80243053973,184612270.84,1044.0550993992126,95.0,3.25,15770.0,0.09388705562653545,388.43999999999994,303191.66084597394
Long BTC,Antminer S19,0.03,78,166.0,6.727322962016648,0.0,43692.626294551956,185053438.2,1044.0462921064068,95.0,3.25,15770.0,0.09379316835705395,388.43999999999994,304389.20759668085
Long BTC,Antminer S19,0.03,79,166.0,6.801914427897832,0.0,45803.869856378784,185211622.52,1044.056311651595,95.0,3.25,15770.0,0.09372584727833681,388.43999999999994,323029.7565072857
Long BTC,Antminer S19,0.03,80,166.0,6.87632171081419,0.0,46734.27272293465,185682942.44,1044.054124069623,95.0,3.25,15770.0,0.0936500122573973,388.43999999999994,333447.4113203597
Long BTC,Antminer S19,0.03,81,166.0,6.949987592296192,0.0,46212.97654015046,185205205.36,1044.050161322528,95.0,3.25,15770.0,0.09409884296465137,388.43999999999994,333209.70770489593
Long BTC,Antminer S19,0.03,82,166.0,7.024777910254957,0.0,44493.981497385415,184898064.08,1044.054002605092,95.0,3.25,15770.0,0.09464155201926609,388.43999999999994,323573.1402412722
Long BTC,Antminer S19,0.03,83,166.0,7.099429260187968,0.0,43443.67023726282,184956478.12,1044.0521025043413,95.0,3.25,15770.0,0.0952648854218709,388.43999999999994,319298.5227897257
Long BTC,Antminer S19,0.03,84,166.0,7.174391574411278,0.0,43245.8995977688,184681685.0,1044.0532387743392,95.0,3.25,15770.0,0.09557736768103486,388.43999999999994,321385.3713682212
Long BTC,Antminer S19,0.03,85,166.0,7.249054573257752,0.0,43261.13152409013,185293772.56,1044.0474629292844,95.0,3.25,15770.0,0.09543746522446246,388.43999999999994,324734.03788467543
Long BTC,Antminer S19,0.03,86,166.0,7.323290151144863,0.0,43631.30660182526,185545252.2,1044.0548896426847,95.0,3.25,15770.0,0.09538530646303332,388.43999999999994,330960.67279711785
Long BTC,Antminer S19,0.03,87,166.0,7.394847956107069,0.0,41899.33455143546,185770155.24,1044.0529108693304,95.0,3.25,15770.0,0.09551050644657916,388.43999999999994,321185.11853179394
Long BTC,Antminer S19,0.03,88,166.0,7.46582566394321,0.0,40433.80234306139,185860516.44,1044.0461434806807,95.0,3.25,15770.0,0.09541764346656034,388.43999999999994,312665.0375919814
Long BTC,Antminer S19,0.03,89,166.0,7.537087914354521,0.0,39987.50813001994,185126703.68,1044.0499543665198,95.0,3.25,15770.0,0.0960225378941997,388.43999999999994,312069.3086548034
Long BTC,Antminer S19,0.03,90,166.0,7.6087679701821695,0.0,39847.01513736511,184486405.28,1044.0504205847687,95.0,3.25,15770.0,0.0967094050932478,388.43999999999994,313801.1135540238
Long BTC,Antminer S19,0.03,91,166.0,7.680970487782028,0.0,39402.50640781988,183645556.84,1044.0483413701959,95.0,3.25,15770.0,0.09774035736751835,388.43999999999994,313078.8349458447
Long BTC,Antminer S19,0.03,92,166.0,7.752371515514434,0.0,37674.93303572517,183518142.0,1044.0470893090976,95.0,3.25,15770.0,0.09806632964212589,388.43999999999994,302197.5748497923
Long BTC,Antminer S19,0.03,93,166.0,7.8222974826070875,0.0,38244.53190805372,183694951.0,1044.0504836463174,95.0,3.25,15770.0,0.09800537671260764,388.43999999999994,309465.9982860685
Long BTC,Antminer S19,0.03,94,166.0,7.891391530447528,0.0,38141.461185276276,183844958.72,1044.0540940852861,95.0,3.25,15770.0,0.09835600759160659,388.43999999999994,311512.40804949345
Long BTC,Antminer S19,0.03,95,166.0,7.960699491510073,0.0,36813.09669331141,183331066.68,1044.055244187831,95.0,3.25,15770.0,0.09940857696058995,388.43999999999994,302977.9672786463
Long BTC,Antminer S19,0.03,96,166.0,8.030786175339124,0.0,37163.844052806635,183279395.36,1044.0496926216356,95.0,3.25,15770.0,0.09982211753707652,388.43999999999994,308778.12641742855
Long BTC,Antminer S19,0.03,97,166.0,8.09979705900262,0.0,34404.39252915349,184668104.16,1044.051387546418,95.0,3.25,15770.0,0.09895042749031062,388.43999999999994,288021.08748389746
Long BTC,Antminer S19,0.03,98,166.0,8.167205123243432,0.0,34213.613988926256,184468140.76,1044.05483666718,95.0,3.25,15770.0,0.09998780218850632,388.43999999999994,288692.21629309276
Long BTC,Antminer S19,0.03,99,166.0,8.2359963800208,0.0,34161.737154723676,184716130.48,1044.0493056055084,95.0,3.25,15770.0,0.10126653775297621,388.43999999999994,290509.1112843649
Long BTC,Antminer S19,0.03,100,166.0,8.30698324024553,0.0,34124.965156329024,184872235.76,1044.048143323196,95.0,3.25,15770.0,0.10173053107754154,388.43999999999994,292330.0317299695
Long BTC,Antminer S19,0.04,0,166.0,0.0,0.0,62869.495587375786,155515327.0,1044.0551183863188,95.0,3.25,15770.0,0.1058721962302291,517.9200000000001,0.0
Long BTC,Antminer S19,0.04,1,166.0,0.09745419693262289,0.0,62893.561053136735,155515327.0,1044.0505232985056,95.0,3.25,15770.0,0.1058717302662871,517.9200000000001,6140.730612458795
Long BTC,Antminer S19,0.04,2,166.0,0.19465999762557157,0.0,61978.12423612552,155515327.0,1044.0507286158531,95.0,3.25,15770.0,0.10587175108645085,517.9200000000001,12094.82846629352
Long BTC,Antminer S19,0.04,3,166.0,0.2919884991902237,0.0,62817.347035469764,155515327.0,1044.0558689473871,95.0,3.25,15770.0,0.10587227234072108,517.9200000000001,18388.988679009155
Long BTC,Antminer S19,0.04,4,166.0,0.38942333109723665,0.0,63851.85786257644,155515327.0,1044.0534930908154,95.0,3.25,15770.0,0.10587203141747023,517.9200000000001,24930.379697946937
Long BTC,Antminer S19,0.04,5,166.0,0.48658476922639093,0.0,61933.5488418334,155515327.0,1044.050132546307,95.0,3.25,15770.0,0.1058716906421401,517.9200000000001,30217.405120464406
Long BTC,Antminer S19,0.04,6,166.0,0.583592937501409,0.0,62074.35454650527,155515327.0,1044.0537159069281,95.0,3.25,15770.0,0.1058720540120927,517.9200000000001,36349.8414275782
Long BTC,Antminer S19,0.04,7,166.0,0.6804269874283942,0.0,60930.45587843882,155515327.0,1044.053965944048,95.0,3.25,15770.0,0.10587207936705582,517.9200000000001,41605.562552964075
Long BTC,Antminer S19,0.04,8,166.0,0.7772029419558689,0.0,61389.14812654882,155515327.0,1044.0557930752868,95.0,3.25,15770.0,0.10587226464692621,517.9200000000001,47905.29197974832
Long BTC,Antminer S19,0.04,9,166.0,0.8740984956113449,0.0,61398.24078786515,155515327.0,1044.05470021767,95.0,3.25,15770.0,0.10587215382592265,517.9200000000001,53876.132360668315
Long BTC,Antminer S19,0.04,10,166.0,0.9709896847714051,0.0,62226.05952936938,155515327.0,1044.0499208810431,95.0,3.25,15770.0,0.10587166917826724,517.9200000000001,60663.47349440157
Long BTC,Antminer S19,0.04,11,166.0,1.0683165443200504,0.0,64610.18729241778,155515327.0,1044.0537419312539,95.0,3.25,15770.0,0.10587205665108415,517.9200000000001,69278.18364396131
Long BTC,Antminer S19,0.04,12,166.0,1.1657149010778287,0.0,65841.78772821902,155515327.0,1044.0530631325755,95.0,3.25,15770.0,0.10587198781764266,517.9200000000001,77030.12293329439
Long BTC,Antminer S19,0.04,13,166.0,1.2627970676004177,0.0,64207.632262700325,155515327.0,1044.0516065865627,95.0,3.25,15770.0,0.10587184011689145,517.9200000000001,81382.16485306881
Long BTC,Antminer S19,0.04,14,166.0,1.3594240292964737,0.0,62917.44160983066,155515327.0,1044.0534214593488,95.0,3.25,15770.0,0.10587202415369604,517.9200000000001,85895.69355866296
Long BTC,Antminer S19,0.04,15,166.0,1.4559596933949301,0.0,62120.63919279704,159179791.76,1044.0504846411275,95.0,3.25,15770.0,0.10343569009446625,517.9200000000001,90831.76565651162
Long BTC,Antminer S19,0.04,16,166.0,1.5503868084246029,0.0,64507.01828300487,159405107.76,1044.0523671722488,95.0,3.25,15770.0,0.1032902918185261,517.9200000000001,100419.59293306834
Long BTC,Antminer S19,0.04,17,166.0,1.6446946713778146,0.0,64734.184298272005,159480322.64,1044.0515799225252,95.0,3.25,15770.0,0.10324139350790025,517.9200000000001,106936.57927286308
Long BTC,Antminer S19,0.04,18,166.0,1.738464270276188,0.0,62169.257278896665,159549050.76,1044.0529302139012,95.0,3.25,15770.0,0.10319709020687969,517.9200000000001,108620.98619608862
Long BTC,Antminer S19,0.04,19,166.0,1.832125913764705,0.0,62557.344325894526,159622609.32,1044.0488225727086,95.0,3.25,15770.0,0.10314896854249095,517.9200000000001,115289.32478743773
Long BTC,Antminer S19,0.04,20,166.0,1.9257514199575605,0.0,62252.181268818145,159764422.6,1044.0491248612132,95.0,3.25,15770.0,0.10305804109050172,517.9200000000001,120648.00709360749
Long BTC,Antminer S19,0.04,21,166.0,2.019371038484079,0.0,62740.990376093294,159854929.52,1044.0545635392577,95.0,3.25,15770.0,0.1030003211517145,517.9200000000001,127525.39885505517
Long BTC,Antminer S19,0.04,22,166.0,2.112822933076919,0.0,62421.374994560254,162261918.48,1044.0506756399677,95.0,3.25,15770.0,0.10147420670465453,517.9200000000001,132764.2172578263
Long BTC,Antminer S19,0.04,23,166.0,2.2050175790230453,0.0,63798.37644183763,162418422.2,1044.0538594138216,95.0,3.25,15770.0,0.10137755244653951,517.9200000000001,141606.33091381946
Long BTC,Antminer S19,0.04,24,166.0,2.2969973258821796,0.0,61842.404310525664,162582958.64,1044.0513219513452,95.0,3.25,15770.0,0.10127460228655429,517.9200000000001,142920.05431338455
Long BTC,Antminer S19,0.04,25,166.0,2.3886943225584774,0.0,61336.396887206414,162640608.44,1044.0561204628561,95.0,3.25,15770.0,0.10123937044527218,517.9200000000001,147458.01611731446
Long BTC,Antminer S19,0.04,26,166.0,2.4799120772122816,0.0,57855.43055247462,162694318.16,1044.0518634782143,95.0,3.25,15770.0,0.10120535957190692,517.9200000000001,144326.4314056054
Long BTC,Antminer S19,0.04,27,166.0,2.570927892045222,0.0,57133.585481579306,162917516.48,1044.0530284009658,95.0,3.25,15770.0,0.10106832743347935,517.9200000000001,147822.89912801643
Long BTC,Antminer S19,0.04,28,166.0,2.6620580778551686,0.0,58717.58167199439,163172986.2,1044.04969063052,95.0,3.25,15770.0,0.10091251319007778,517.9200000000001,157213.08332872347
Long BTC,Antminer S19,0.04,29,166.0,2.753330660827902,0.0,61411.94869309883,166261000.92,1044.0510875844116,95.0,3.25,15770.0,0.09903930395207221,517.9200000000001,170094.35100616634
Long BTC,Antminer S19,0.04,30,166.0,2.842208116285425,0.0,59475.21668732749,166527164.16,1044.050293949607,95.0,3.25,15770.0,0.09888082260216802,517.9200000000001,170168.75856719873
Long BTC,Antminer S19,0.04,31,166.0,2.930384672974233,0.0,57044.56814184506,166740373.24,1044.0471526368297,95.0,3.25,15770.0,0.09875454843055952,517.9200000000001,168312.1616764603
Long BTC,Antminer S19,0.04,32,166.0,3.0179181144917946,0.0,55413.171344902294,167021561.04,1044.054143277207,95.0,3.25,15770.0,0.0985892220758375,517.9200000000001,168429.2016152709
Long BTC,Antminer S19,0.04,33,166.0,3.1051244866436956,0.0,55776.74782154939,167267042.48,1044.0497157297596,95.0,3.25,15770.0,0.09844431624497023,517.9200000000001,174631.80859434608
Long BTC,Antminer S19,0.04,34,166.0,3.192140187470868,0.0,56307.570467548205,167570504.76,1044.0536083515615,95.0,3.25,15770.0,0.09826939209009256,517.9200000000001,181312.45531497366
Long BTC,Antminer S19,0.04,35,166.0,3.278919702765026,0.0,55097.674186348915,167858790.16,1044.0515605788678,95.0,3.25,15770.0,0.09810294705472365,517.9200000000001,182158.84926403643
Long BTC,Antminer S19,0.04,36,166.0,3.3654378570442236,0.0,56669.70409919737,168077821.52,1044.0531584063629,95.0,3.25,15770.0,0.0979742610772767,517.9200000000001,192491.87469250828
Long BTC,Antminer S19,0.04,37,166.0,3.4514724513339057,0.0,56097.02104965687,169350895.12,1044.054446021683,95.0,3.25,15770.0,0.09723623526868216,517.9200000000001,195595.12630707436
Long BTC,Antminer S19,0.04,38,166.0,3.5359979508512023,0.0,56488.980210892565,169657572.92,1044.05610809077,95.0,3.25,15770.0,0.09706027614529061,517.9200000000001,202383.87271424782
Long BTC,Antminer S19,0.04,39,166.0,3.6201954686039657,0.0,56890.05190773763,169888735.92,1044.0514326120574,95.0,3.25,15770.0,0.09692707954552775,517.9200000000001,208826.84057004726
Long BTC,Antminer S19,0.04,40,166.0,3.7038546793725624,0.0,56895.23524073229,170168055.4,1044.0523169007213,95.0,3.25,15770.0,0.09676714975808814,517.9200000000001,213989.00067053825
Long BTC,Antminer S19,0.04,41,166.0,3.7878613005062793,0.0,57616.52744343483,170358148.2,1044.0504226682328,95.0,3.25,15770.0,0.09665942421102852,517.9200000000001,221662.66855516672
