strategy,machine_type,elec_cost,day,n_machines,BTC,USD,price,global_hash_rate,global_mining_rev_btc,machine_hash_rate,machine_wattage,user_hash_rate,revenue_btc,expense_usd,total_position_usd
Long BTC,Antminer S17,0.04,85,227.0,5.386376847300515,0.0,44863.408077505585,195015467.16,1044.0513897059864,56.0,2.5200000000000014,12712.0,0.0694336685538312,549.1584000000001,254462.97300684536
Long BTC,Antminer S17,0.04,86,227.0,5.432621635039915,0.0,43694.25806526393,195572901.56,1044.0541634280107,56.0,2.5200000000000014,12712.0,0.06933275732424611,549.1584000000001,249820.20355854486
Long BTC,Antminer S17,0.04,87,227.0,5.478110607889342,0.0,42934.25055967129,195761942.76,1044.048743481563,56.0,2.5200000000000014,12712.0,0.06941414205906866,549.1584000000001,247719.5440999332
Long BTC,Antminer S17,0.04,88,227.0,5.522808284688236,0.0,43012.223228858085,196036944.8,1044.05421038667,56.0,2.5200000000000014,12712.0,0.06963674993780873,549.1584000000001,250392.79066934515
Long BTC,Antminer S17,0.04,89,227.0,5.566627541907838,0.0,42824.59527021583,196199864.36,1044.0538964854102,56.0,2.5200000000000014,12712.0,0.06974601693831711,549.1584000000001,251909.86239640418
Long BTC,Antminer S17,0.04,90,227.0,5.61046756845321,0.0,43256.35404950401,196410025.08,1044.0505545001672,56.0,2.5200000000000014,12712.0,0.06977421523171518,549.1584000000001,256827.0633951163
Long BTC,Antminer S17,0.04,91,227.0,5.653612258130655,0.0,40762.46126206864,196345554.52,1044.054707747855,56.0,2.5200000000000014,12712.0,0.07009424443737722,549.1584000000001,243492.7806665303
Long BTC,Antminer S17,0.04,92,227.0,5.697385127590523,0.0,42523.56036442539,196117438.28,1044.0548062657158,56.0,2.5200000000000014,12712.0,0.07042199274198746,549.1584000000001,256854.32808885272
Long BTC,Antminer S17,0.04,93,227.0,5.740664713816474,0.0,43079.662734373815,196401914.28,1044.0493862800918,56.0,2.5200000000000014,12712.0,0.07036521937647856,549.1584000000001,262271.3584502764
Long BTC,Antminer S17,0.04,94,227.0,5.78299122681645,0.0,42495.93593223815,196583774.12,1044.0484107861478,56.0,2.5200000000000014,12712.0,0.07034509756478063,549.1584000000001,260404.09907343832
Long BTC,Antminer S17,0.04,95,227.0,5.825453562401629,0.0,42145.07499034195,196462834.68,1044.054429127834,56.0,2.5200000000000014,12712.0,0.0704672610802694,549.1584000000001,260451.49585396037
Long BTC,Antminer S17,0.04,96,227.0,5.868303664740441,0.0,42772.318112512825,196029846.0,1044.051176272569,56.0,2.5200000000000014,12712.0,0.07074169981954839,549.1584000000001,266517.21499400376
Long BTC,Antminer S17,0.04,97,227.0,5.911735925173238,0.0,42752.131934170255,197482633.44,1044.0534650331208,56.0,2.5200000000000014,12712.0,0.07010928313791603,549.1584000000001,268762.04093466914
Long BTC,Antminer S17,0.04,98,227.0,5.952557617963236,0.0,43197.20452744985,197792879.2,1044.0508596450975,56.0,2.5200000000000014,12712.0,0.07003960877920327,549.1584000000001,273821.1118534815
Long BTC,Antminer S17,0.04,99,227.0,5.993883021534287,0.0,43467.92470707927,197780354.36,1044.0497965682591,56.0,2.5200000000000014,12712.0,0.07008198465849871,549.1584000000001,277753.9421061536
Long BTC,Antminer S17,0.04,100,227.0,6.035500741843448,0.0,43275.60733609207,197974487.52,1044.0554505082814,56.0,2.5200000000000014,12712.0,0.07006183605893637,549.1584000000001,278494.4159571335
Long BTC,Antminer S17,0.07,0,227.0,0.0,0.0,62869.495587375786,155915066.0,1044.0555136761163,56.0,2.5200000000000014,12712.0,0.08512348440945913,961.0272000000003,0.0
Long BTC,Antminer S17,0.07,1,227.0,0.07048079522351362,0.0,66495.89685863144,155915066.0,1044.0509290017574,56.0,2.5200000000000014,12712.0,0.08512311061376414,961.0272000000003,4699.309548228827
Long BTC,Antminer S17,0.07,2,227.0,0.14048123485180938,0.0,65680.20633535803,155915066.0,1044.0515222262534,56.0,2.5200000000000014,12712.0,0.08512315898028826,961.0272000000003,9273.854909224157
Long BTC,Antminer S17,0.07,3,227.0,0.21000337478399797,0.0,64414.64854701559,155915066.0,1044.0519126548265,56.0,2.5200000000000014,12712.0,0.08512319081254248,961.0272000000003,13615.209341570611
Long BTC,Antminer S17,0.07,4,227.0,0.2788278370508561,0.0,62151.087473125735,155915066.0,1044.0529228154103,56.0,2.5200000000000014,12712.0,0.08512327317252004,961.0272000000003,17462.037512501847
Long BTC,Antminer S17,0.07,5,227.0,0.34769023921801895,0.0,62913.26351121301,155915066.0,1044.0580209549225,56.0,2.5200000000000014,12712.0,0.08512368883183473,961.0272000000003,22072.31671401167
Long BTC,Antminer S17,0.07,6,227.0,0.41655047537853085,0.0,63546.9729670333,155915066.0,1044.048219341365,56.0,2.5200000000000014,12712.0,0.08512288969090022,961.0272000000003,26721.408093289716
Long BTC,Antminer S17,0.07,7,227.0,0.4855580117262653,0.0,65148.90555968843,155915066.0,1044.0500729368869,56.0,2.5200000000000014,12712.0,0.08512304081745188,961.0272000000003,31987.536715339516
Long BTC,Antminer S17,0.07,8,227.0,0.5548463984725032,0.0,66679.34793989749,155915066.0,1044.051596762225,56.0,2.5200000000000014,12712.0,0.08512316505732297,961.0272000000003,37420.36450388506
Long BTC,Antminer S17,0.07,9,227.0,0.6243557880847418,0.0,69346.83885942698,155915066.0,1044.0525683454973,56.0,2.5200000000000014,12712.0,0.08512324427203181,961.0272000000003,43910.52287394453
Long BTC,Antminer S17,0.07,10,227.0,0.6936435334142663,0.0,70245.51154536146,155915066.0,1044.0513689610539,56.0,2.5200000000000014,12712.0,0.085123146484336,961.0272000000003,49528.92828989431
Long BTC,Antminer S17,0.07,11,227.0,0.7631767122983824,0.0,70713.61572364578,155915066.0,1044.0532214233467,56.0,2.5200000000000014,12712.0,0.08512329751849369,961.0272000000003,54862.246026616056
